id,id_cliente,id_produto,data_venda,qtd,total
705,16,71,2023-04-06,5,618326.5
706,21,98,2023-02-08,5,396806.0
707,36,62,2024-10-21,11,1068219.9
708,48,77,2023-05-23,2,84938.55
709,24,94,2023-02-21,8,309706.65
710,2,150,2023-08-28,6,9874.0
711,16,81,2024-03-27,8,977188.0
712,29,44,2024-09-27,6,61598.95
713,23,117,2023-01-18,9,36927.0
714,24,29,2023-01-16,11,401614.0
715,30,40,2024-08-19,5,70920.0
716,12,15,2024-10-04,12,334797.0
717,8,145,2024-03-11,5,20661.55
718,36,106,2023-11-13,5,20827.8
719,32,89,2024-05-31,7,523208.7
720,45,133,2023-08-31,8,14384.9
721,43,46,2024-12-03,15,71019.15
722,24,10,2023-08-07,6,182588.1
723,13,65,2023-07-31,7,178904.0
724,46,9,2023-11-12,14,555877.0
725,33,130,2023-06-03,1,4144.0
726,22,39,2023-10-31,12,337814.3
727,43,19,2023-01-05,3,46832.15
728,32,115,2023-02-03,14,11628.0
729,43,18,2024-05-05,2,53145.0
730,43,148,2024-06-10,15,71783.0
731,41,142,2024-04-11,3,2355.05
732,35,64,2023-07-11,12,1271163.65
733,45,68,2023-10-17,4,254208.6
734,22,86,2023-04-21,7,654662.0
735,35,129,2024-07-01,5,16331.0
736,16,69,2024-03-08,10,430017.5
737,22,106,2023-02-24,5,20827.8
738,46,3,2023-02-12,7,60010.55
739,38,65,2024-08-22,4,97119.45
740,46,139,2024-10-15,11,15674.0
741,39,19,2024-03-04,8,131459.0
742,8,99,2023-02-17,3,305710.0
743,47,20,2024-08-24,8,234334.6
744,44,102,2024-04-24,15,12480.0
745,42,64,2023-07-10,7,741512.05
746,8,118,2023-09-04,10,40993.45
747,11,76,2024-02-13,12,1778379.0
748,8,43,2024-06-20,10,350969.0
749,10,70,2024-02-20,14,480976.0
750,4,91,2024-10-11,2,256283.4
751,15,89,2024-08-23,11,865459.0
752,32,149,2024-10-03,3,3316.45
753,23,120,2023-01-28,14,41555.85
754,9,24,2024-08-23,13,286917.1
755,9,35,2023-08-03,7,73187.05
756,21,100,2024-06-09,4,397480.95
757,37,36,2024-09-23,12,271217.0
758,38,96,2023-02-25,7,469628.7
759,2,46,2024-06-16,15,74757.0
760,30,68,2023-06-28,10,635522.45
761,40,2,2023-07-21,1,13298.1
762,13,3,2023-04-15,11,94302.7
763,42,75,2023-11-21,9,280169.25
764,1,28,2024-10-14,10,135456.7
765,10,117,2023-04-20,12,46774.2
766,3,110,2023-10-25,7,17469.0
767,43,63,2024-06-08,1,132960.1
768,36,124,2023-02-06,11,39395.55
769,29,59,2024-10-09,14,1220326.0
770,31,62,2023-11-13,10,971109.0
771,28,25,2023-07-31,5,60632.0
772,20,26,2023-03-12,13,213446.95
773,36,76,2024-04-04,10,1407882.9
774,45,33,2023-03-31,3,19139.65
775,43,32,2024-10-04,4,50010.0
776,6,89,2024-08-03,4,298976.4
777,41,79,2024-10-05,11,727615.0
778,17,112,2023-09-27,8,16575.6
779,5,107,2024-03-09,1,1437.35
780,11,12,2024-11-04,11,28488.6
781,45,101,2024-10-28,12,5282.95
782,6,113,2023-02-03,13,57134.0
783,22,80,2023-11-10,4,491050.25
785,43,128,2024-07-19,10,46507.0
786,37,35,2023-01-25,5,55028.0
787,18,106,2024-07-08,15,62484.35
788,4,111,2024-07-19,1,4285.0
789,4,80,2023-06-29,13,1679910.0
790,3,30,2024-06-08,8,257983.0
791,48,7,2023-07-09,1,19519.0
792,26,92,2024-08-30,8,710833.0
793,17,6,2023-03-15,3,35461.0
794,13,73,2024-10-30,4,572640.0
795,26,141,2023-09-03,8,36341.3
796,12,133,2023-09-15,12,22713.0
797,3,150,2024-09-04,7,10944.0
798,23,45,2024-09-01,15,148556.0
799,40,150,2024-04-11,12,19748.0
800,45,24,2023-08-28,7,154493.75
801,37,64,2024-11-27,10,1059303.2
802,34,112,2024-02-25,4,8724.0
803,1,138,2023-10-02,2,7947.7
804,2,63,2024-09-18,3,398879.35
805,2,135,2024-09-07,12,19734.0
806,36,76,2023-11-23,10,1481982.0
807,16,140,2023-02-07,4,11911.1
808,46,123,2024-04-30,2,5276.3
809,13,94,2024-06-01,12,464559.5
810,43,34,2024-04-16,15,73763.0
811,20,4,2024-04-07,7,23673.0
812,3,63,2024-03-22,10,1329598.15
813,19,122,2023-08-12,10,12563.75
814,10,82,2023-04-26,4,206536.0
815,7,122,2023-10-19,12,15076.5
817,20,56,2023-03-26,2,85978.0
818,12,126,2024-10-02,3,7629.45
819,18,51,2024-04-05,11,670461.55
820,32,20,2023-01-10,3,87875.0
821,42,103,2024-02-24,11,19681.0
822,45,131,2024-04-12,5,4577.1
823,2,8,2024-04-27,3,14204.4
824,45,26,2023-02-16,6,98514.05
825,22,61,2023-07-20,15,420279.0
826,3,128,2023-05-15,15,69761.0
827,47,91,2023-02-21,5,640708.5
828,15,21,2023-05-26,5,43673.0
829,45,27,2023-05-19,14,231160.0
830,29,139,2024-11-15,12,16244.05
831,19,126,2024-11-28,4,10172.6
832,41,11,2023-03-28,12,434783.0
833,4,35,2024-10-01,6,66033.0
834,10,9,2024-02-02,6,238233.0
835,45,26,2024-06-05,2,34566.0
836,43,50,2024-05-03,9,96409.8
837,44,117,2024-08-20,14,54569.9
838,41,124,2023-04-02,9,32232.55
839,8,20,2023-08-01,8,246668.0
840,12,143,2023-02-26,2,8873.0
841,40,42,2023-12-20,10,59928.0
842,4,100,2023-08-24,8,794961.9
843,22,92,2024-09-07,14,1181759.15
844,40,85,2024-04-02,9,347208.0
845,24,17,2024-03-20,4,56155.0
846,33,116,2024-07-23,13,33482.0
847,9,131,2023-12-22,10,9154.2
848,23,98,2024-03-11,9,714250.0
849,21,93,2023-11-23,15,1507155.0
850,12,92,2023-09-22,12,1012936.55
851,32,49,2023-12-22,8,100808.3
852,49,28,2023-02-10,1,13546.05
853,35,86,2024-06-08,4,374093.0
854,42,49,2024-11-13,14,185700.0
855,3,140,2023-09-03,11,34480.0
856,24,140,2023-12-14,11,34480.0
857,8,47,2024-09-18,3,17450.55
858,45,53,2024-08-31,4,214700.0
859,28,95,2023-06-12,15,994764.95
860,20,131,2023-09-05,11,10599.0
861,45,39,2024-12-04,7,197058.5
862,3,100,2023-01-22,10,993701.9
863,2,94,2024-10-03,8,309706.65
864,5,72,2023-12-31,10,996646.0
865,11,150,2023-01-17,14,21887.05
866,25,138,2024-09-07,11,43713.3
867,13,94,2023-02-13,10,407508.0
868,37,43,2023-12-26,4,140387.0
869,3,84,2024-10-04,5,217119.0
870,22,90,2024-11-24,11,826567.45
871,20,145,2023-01-30,7,30449.0
872,10,126,2024-10-31,1,2543.15
873,25,18,2023-12-04,7,186007.0
874,42,59,2023-01-12,10,871661.0
875,13,92,2024-11-04,12,1012936.55
876,35,150,2024-11-17,1,1563.7
877,18,111,2024-02-17,15,61064.1
878,23,13,2024-12-31,2,15494.0
879,44,12,2023-08-26,1,2726.0
880,39,59,2023-06-15,3,248423.1
881,36,106,2023-11-03,10,41656.55
882,3,68,2023-08-21,2,133794.0
883,11,9,2023-04-03,13,516172.0
884,25,17,2023-06-29,5,66684.3
885,40,117,2023-11-15,12,46774.2
886,17,109,2023-03-28,1,591.85
887,10,40,2024-09-21,10,134748.0
888,22,24,2023-10-27,15,348483.0
889,45,17,2024-03-31,15,210582.0
890,11,127,2024-11-05,11,16190.85
891,11,42,2024-07-15,2,11386.7
892,39,31,2024-04-07,12,99397.0
893,26,24,2024-07-17,13,302018.0
894,36,124,2024-10-14,8,30159.0
895,36,64,2024-11-21,5,557528.0
896,5,48,2023-04-03,3,44209.0
897,44,116,2024-11-16,3,7727.0
898,1,6,2024-02-10,7,78603.95
899,29,28,2023-08-06,7,94819.5
900,19,146,2024-06-07,14,6944.0
901,20,122,2023-09-16,10,12563.75
902,47,146,2024-08-15,7,3472.0
903,16,94,2023-10-12,5,203754.0
904,14,107,2023-09-14,5,7567.0
905,41,132,2024-05-21,11,17193.0
906,41,138,2024-07-11,5,20915.0
907,39,66,2023-06-04,2,23885.85
908,42,98,2024-09-13,13,1031695.0
909,26,26,2024-08-27,8,131351.75
911,40,16,2023-01-31,5,150030.0
912,18,72,2024-10-08,9,852132.9
913,48,52,2024-02-11,2,27408.0
914,31,91,2024-11-01,13,1753518.0
915,19,100,2023-02-16,1,104600.0
916,42,112,2023-01-20,15,31078.3
917,28,15,2024-07-29,4,111599.0
918,11,43,2024-11-10,1,33342.15
919,34,122,2024-04-20,4,5025.5
920,15,148,2024-12-12,8,36369.8
921,1,55,2023-03-10,1,109987.0
922,38,71,2024-04-19,6,781044.0
923,31,7,2024-10-31,8,148342.5
924,21,115,2024-04-20,11,8679.2
925,28,74,2023-11-28,8,657844.6
926,38,144,2023-07-20,5,10517.45
927,38,1,2024-03-11,6,188798.25
928,49,125,2023-12-18,12,38783.75
929,11,84,2023-04-14,1,43424.0
930,35,108,2023-05-03,10,31783.2
931,32,92,2023-06-09,3,253233.9
932,15,113,2023-08-07,10,43950.0
933,34,108,2024-02-23,11,34960.95
934,3,72,2023-07-08,15,1494970.0
935,13,36,2023-03-19,2,42942.85
936,29,57,2023-01-14,7,831534.0
937,39,2,2023-08-17,10,132982.9
938,23,114,2023-12-26,2,1519.05
939,47,34,2024-09-28,1,4918.0
940,42,29,2023-09-05,1,36510.0
941,33,5,2023-02-09,14,331366.0
942,28,147,2024-08-23,10,30301.0
943,5,18,2024-02-13,6,159435.0
944,44,101,2024-02-08,7,3244.0
945,2,80,2023-07-01,12,1473151.7
946,19,102,2023-04-26,9,7113.6
947,48,24,2023-03-16,15,331058.85
948,34,75,2023-11-12,9,294915.0
949,10,144,2023-04-05,6,12620.75
950,18,34,2023-12-16,8,39340.0
951,36,39,2024-07-01,1,28151.35
952,18,56,2024-09-17,14,601843.0
953,11,108,2023-09-15,14,46838.0
954,48,62,2024-08-19,10,1022220.0
955,46,120,2024-05-16,14,41555.85
956,36,40,2023-11-27,6,85104.0
957,32,54,2024-10-13,3,346373.8
958,18,50,2023-01-02,5,56380.0
959,17,84,2023-08-05,11,453779.85
960,47,19,2023-09-29,6,98594.0
961,12,79,2023-08-18,13,816913.55
962,43,97,2023-05-26,10,1285683.45
963,13,100,2024-11-18,15,1569004.0
964,34,70,2024-04-20,12,391651.75
965,39,22,2023-04-14,7,262361.5
966,24,78,2024-06-24,8,974092.0
967,46,15,2024-08-15,8,223198.0
968,22,27,2023-03-14,2,33023.0
969,13,39,2024-10-28,8,237063.0
970,35,11,2023-04-24,4,144928.0
971,20,32,2024-03-21,4,47509.5
972,29,36,2023-04-05,14,316419.0
973,25,19,2024-10-15,13,213621.0
974,14,37,2023-04-09,13,78880.0
975,15,142,2024-04-16,6,4958.0
976,6,77,2024-10-06,2,89409.0
977,5,108,2024-07-25,11,34960.95
978,23,112,2023-07-14,8,16575.6
979,9,58,2024-11-10,7,723683.4
980,3,37,2024-01-18,13,74936.0
981,15,15,2023-06-30,3,83699.0
982,3,116,2024-04-04,2,4893.45
983,38,73,2023-06-09,5,715800.0
984,14,42,2024-02-23,8,47943.0
985,34,85,2023-08-28,7,256548.45
986,36,119,2024-09-15,1,3256.0
987,19,18,2023-05-13,8,212580.0
988,15,117,2023-07-16,10,41030.0
989,17,62,2024-12-06,3,291332.7
990,15,134,2023-08-30,11,49299.3
991,25,19,2024-05-22,6,98594.0
992,40,46,2023-04-29,12,59805.0
993,44,103,2023-08-22,10,16997.4
994,5,103,2024-08-29,11,19681.0
995,22,28,2023-04-30,4,57034.0
996,31,4,2023-02-24,12,38553.85
997,10,95,2024-10-17,15,1047121.0
998,29,57,2024-03-01,14,1663068.0
999,1,56,2024-10-06,7,300921.0
1000,2,105,2024-04-22,9,2786.0
1001,11,40,2023-06-30,10,134748.0
1002,45,78,2023-07-04,5,608808.0
1004,39,94,2023-07-20,1,40751.0
1005,30,57,2023-09-04,14,1579914.6
1006,42,31,2024-01-07,3,24849.0
1007,28,98,2023-10-01,10,793611.0
1008,11,55,2024-01-06,14,1462829.95
1009,38,129,2024-03-22,10,31028.9
1010,44,116,2024-08-19,5,12234.1
1011,23,128,2024-02-29,6,27904.0
1012,14,144,2023-06-06,4,8414.15
1013,33,148,2023-02-27,10,47856.0
1014,8,102,2023-12-24,9,7113.6
1015,30,121,2024-10-01,8,29554.0
1016,6,113,2023-03-09,12,50103.0
1017,18,121,2023-03-09,14,51720.0
1018,28,9,2023-12-05,10,397055.0
1019,36,49,2024-06-18,9,113409.1
1020,16,89,2023-04-05,6,472068.0
1021,35,29,2023-04-10,6,219062.0
1022,6,124,2023-04-11,13,46558.55
1023,30,82,2024-11-19,11,567974.0
1024,17,78,2024-11-06,9,1095854.0
1025,13,16,2023-03-30,7,199539.9
1026,17,113,2024-05-09,4,16701.0
1027,7,74,2024-07-24,15,1298378.0
1028,39,146,2024-06-10,5,2356.0
1029,43,99,2024-05-01,4,407613.65
1030,18,13,2024-04-26,10,73597.45
1031,6,90,2023-04-29,9,676282.2
1032,2,35,2024-08-10,4,44022.0
1033,14,145,2023-05-24,11,47848.0
1034,49,6,2023-10-08,10,118202.0
1035,42,131,2023-06-23,8,7709.0
1036,6,84,2023-09-12,13,564510.0
1037,41,52,2024-07-27,15,195283.9
1038,46,20,2024-01-07,5,146458.65
1039,35,129,2023-02-12,14,43440.65
1040,43,145,2024-10-18,4,16529.05
1041,33,6,2024-08-16,2,23640.0
1042,37,78,2023-10-06,6,694040.55
1043,13,120,2024-02-22,7,20777.45
1044,49,46,2024-10-30,1,4984.0
1045,3,136,2023-01-23,10,19735.0
1046,7,58,2023-10-20,5,544123.0
1047,38,76,2023-08-15,1,140788.1
1048,15,89,2024-10-07,12,944137.0
1049,46,122,2023-11-01,13,16332.4
1050,24,62,2024-06-01,1,97110.9
1051,31,148,2023-06-11,13,62212.0
1052,4,99,2024-12-30,15,1609000.0
1053,12,65,2023-06-21,2,51115.0
1054,17,138,2024-09-08,2,8366.0
1055,4,48,2023-07-29,13,181994.35
1056,14,45,2023-08-08,6,59422.0
1057,30,41,2024-07-09,5,53000.0
1058,47,100,2023-09-24,11,1150603.0
1059,15,150,2024-08-17,4,6583.0
1060,29,134,2023-10-29,14,66047.0
1061,17,82,2024-06-02,15,735785.45
1062,30,58,2023-02-18,8,827067.15
1063,15,60,2024-04-25,5,516567.25
1064,17,135,2024-12-08,2,3289.0
1065,11,125,2023-06-02,8,27217.0
1066,11,65,2024-09-02,14,357808.0
1067,38,136,2023-09-01,12,22497.9
1068,30,70,2024-06-27,6,206133.0
1069,14,90,2024-03-24,8,632779.0
1070,38,9,2023-02-12,3,119116.0
1071,11,6,2024-01-30,7,82741.0
1072,17,110,2024-08-30,9,21337.0
1073,13,136,2023-06-16,8,14998.6
1074,14,74,2023-02-07,1,82231.05
1075,7,1,2023-12-17,12,377596.5
1076,16,34,2024-11-05,1,4918.0
1077,45,84,2024-12-27,9,390815.0
1078,48,145,2024-09-06,14,60898.0
1079,49,15,2023-11-29,1,26505.0
1080,21,16,2023-12-04,5,142528.5
1081,28,31,2024-07-12,8,66265.0
1082,18,91,2023-10-04,6,809316.0
1083,10,119,2023-02-01,3,9278.65
1084,43,116,2024-12-20,9,23180.0
1085,21,90,2023-04-08,5,375712.65
1086,33,32,2024-06-04,15,187537.0
1087,48,105,2023-08-10,6,1764.15
1088,30,34,2024-12-02,3,14753.0
1089,4,55,2024-09-06,10,1099872.0
1090,30,106,2024-04-23,7,30694.0
1091,3,56,2024-05-27,5,214944.0
1092,44,17,2023-08-25,4,53347.25
1093,15,12,2024-06-04,13,33668.0
1094,1,13,2024-06-15,11,80957.1
1095,29,112,2023-05-22,2,4362.0
1096,10,79,2023-12-18,11,727615.0
1097,45,55,2024-03-12,7,769910.0
1098,6,27,2023-05-01,5,78429.15
1099,4,101,2023-10-18,12,5282.95
1100,21,63,2024-03-11,7,930718.8
1101,36,12,2023-11-26,15,40893.0
1102,4,1,2024-08-11,14,463715.0
1103,38,12,2024-09-20,9,24536.0
1104,24,14,2024-04-22,6,204122.7
1105,40,77,2024-11-04,5,223523.0
1106,15,94,2023-06-25,8,309706.65
1107,5,46,2023-12-09,8,39870.0
1108,1,147,2023-01-09,5,15150.0
1109,36,79,2023-12-29,1,66147.0
1110,29,68,2023-02-03,13,869662.0
1111,8,93,2024-05-23,3,286359.45
1112,44,125,2023-03-08,6,19391.4
1113,30,40,2023-11-30,11,148222.8
1114,23,86,2023-01-12,1,88846.85
1115,47,42,2024-06-02,11,65921.0
1116,3,9,2023-10-10,6,238233.0
1117,41,60,2024-09-04,7,723195.1
1118,36,46,2024-11-29,8,39870.0
1119,2,61,2023-11-19,15,399265.05
1120,22,32,2024-02-27,1,12502.0
1121,38,122,2024-09-05,4,5025.5
1122,16,38,2023-07-18,9,238150.0
1123,3,53,2024-07-19,3,161025.0
1124,19,9,2024-04-04,12,476466.0
1125,44,137,2023-12-19,2,6771.0
1126,3,93,2023-07-08,10,1004770.0
1127,40,126,2023-07-29,4,10708.0
1128,26,23,2024-04-11,14,148675.95
1130,30,2,2024-12-06,13,181976.0
1131,37,113,2023-10-30,15,65924.0
1132,23,121,2024-01-27,7,25860.0
1133,49,100,2024-01-10,13,1291812.85
1134,5,72,2023-04-28,14,1395305.0
1135,1,50,2023-12-20,13,139258.6
1136,35,55,2023-05-12,7,769910.0
1137,48,10,2024-10-19,7,213019.45
1138,35,134,2024-04-23,11,49299.3
1139,48,83,2024-09-16,3,384191.4
1140,21,138,2024-06-02,14,55634.85
1141,17,61,2023-01-30,8,212941.55
1142,12,19,2024-01-25,12,197188.0
1143,9,10,2024-12-04,4,121725.4
1144,8,126,2024-05-30,10,26771.0
1145,16,127,2023-01-03,6,8831.2
1146,42,123,2023-10-19,9,24994.0
1147,14,120,2024-09-08,15,44523.65
1148,19,98,2024-02-11,14,1055503.2
1149,21,60,2024-08-25,5,516567.25
1150,43,108,2023-10-26,2,6356.45
1151,34,149,2024-03-20,3,3491.0
1152,40,45,2023-06-06,3,28225.45
1153,17,18,2024-03-21,12,318869.0
1154,11,42,2023-11-13,8,45545.85
1155,2,109,2024-01-07,2,1245.0
1156,21,17,2024-09-04,12,168465.0
1157,48,73,2024-05-03,8,1088015.05
1158,49,133,2023-03-28,11,19779.0
1159,16,51,2024-03-20,2,121902.1
1160,37,146,2023-06-06,15,7068.0
1161,13,103,2024-05-29,6,10198.25
1162,12,115,2024-10-26,11,9136.0
1163,21,66,2023-03-19,9,107487.75
1164,4,62,2024-09-14,7,679776.3
1165,23,19,2024-04-22,7,109274.7
1166,14,118,2024-02-09,13,56096.0
1167,3,111,2023-01-17,7,28497.15
1168,45,25,2024-08-15,6,69121.05
1169,47,2,2023-01-08,10,139982.0
1170,3,56,2023-07-27,3,128966.0
1171,13,66,2024-12-18,12,143317.0
1172,12,25,2023-08-16,8,92161.4
1173,9,105,2024-12-02,8,2476.0
1174,30,28,2023-04-23,12,171103.0
1175,41,54,2023-12-14,6,692748.55
1176,17,38,2023-10-01,10,264611.0
1177,32,10,2024-11-21,6,182588.1
1178,11,60,2023-02-10,9,978760.0
1179,17,129,2024-01-05,13,40337.95
1180,8,103,2023-01-20,1,1789.0
1181,46,70,2023-10-07,9,293739.05
1182,18,135,2024-10-30,13,21379.0
1183,24,17,2024-01-12,1,13337.05
1184,41,78,2023-08-17,14,1704662.0
1185,33,92,2024-09-16,7,590880.05
1186,10,102,2023-12-16,7,5532.8
1187,3,65,2023-07-02,4,102231.0
1188,42,142,2024-08-01,8,6611.0
1189,4,94,2023-07-19,15,580699.85
1190,47,105,2023-05-29,3,929.0
1191,45,48,2024-07-11,13,181994.35
1192,44,69,2023-09-28,3,135795.0
1193,15,68,2023-09-27,6,401383.0
1194,4,127,2023-05-29,9,13246.8
1195,26,8,2024-02-18,12,56819.5
1196,2,13,2024-01-01,13,95676.4
1197,41,138,2024-04-22,12,50197.0
1198,42,133,2023-06-08,11,20820.0
1199,4,101,2023-12-10,8,3521.65
1200,12,83,2023-02-15,9,1152573.25
1201,25,50,2023-06-12,7,74985.4
1202,36,18,2023-02-02,4,100975.5
1203,21,106,2023-08-16,11,45822.3
1204,8,22,2023-09-21,2,74960.7
1205,39,75,2023-07-19,2,62260.15
1206,45,82,2023-10-16,2,98104.6
1207,45,89,2024-08-06,5,393390.0
1208,23,86,2023-08-02,8,748185.0
1209,16,91,2023-10-15,7,944202.0
1210,36,144,2024-05-09,10,21033.95
1211,17,17,2024-09-07,4,56155.0
1212,8,124,2023-02-20,7,26390.0
1213,27,10,2023-05-11,8,256264.0
1214,37,23,2024-02-03,11,116816.75
1215,3,130,2023-04-23,15,62161.0
1216,35,8,2024-02-19,7,34889.0
1217,21,135,2023-10-19,5,7811.85
1218,25,127,2023-05-23,11,17043.0
1219,2,149,2023-03-19,9,9949.35
1220,42,65,2023-11-01,8,204462.0
1221,44,72,2024-04-03,4,378726.05
1222,5,146,2023-10-12,7,3298.4
1223,9,109,2024-07-11,7,4359.0
1224,2,125,2023-10-11,1,3231.9
1225,11,60,2024-12-25,15,1549702.7
1226,49,13,2023-05-24,5,38736.0
1227,43,12,2024-04-28,1,2726.0
1228,11,61,2024-05-15,12,319412.8
1229,20,74,2023-10-26,11,904536.8
1230,17,91,2023-01-01,4,512566.8
1231,25,131,2023-01-25,1,915.8
1232,45,29,2024-10-23,1,34684.5
1233,46,108,2024-03-23,11,36801.0
1234,47,129,2024-09-17,1,3102.7
1236,43,108,2023-12-26,8,25425.8
1237,45,124,2023-03-03,10,37699.0
1238,42,149,2023-02-01,4,4654.0
1239,5,130,2023-11-06,11,45585.0
1240,31,30,2024-05-06,2,64496.0
1241,47,123,2023-07-09,7,18467.05
1242,27,99,2024-11-10,7,750867.0
1243,48,141,2024-12-21,7,33473.0
1244,16,140,2024-08-22,13,38712.5
1245,49,131,2023-06-10,7,6407.75
1246,26,104,2023-06-11,11,38800.85
1247,10,134,2024-07-29,12,56611.0
1248,26,148,2023-01-05,10,45463.2
1249,30,138,2024-07-07,1,3973.85
1250,24,96,2023-11-08,9,603808.6
1251,27,148,2023-04-26,11,50008.95
1252,47,10,2024-09-07,4,128132.0
1253,43,56,2024-03-21,3,122517.7
1254,20,61,2023-05-30,12,319412.8
1255,41,10,2023-01-16,12,365176.2
1256,21,136,2023-11-24,2,3749.65
1257,2,99,2023-05-12,15,1609000.0
1258,45,38,2024-08-26,2,50275.9
1259,38,86,2023-05-12,6,561139.0
1260,42,37,2024-04-23,3,18203.0
1261,25,18,2024-03-01,2,53145.0
1262,45,136,2023-01-10,1,1974.0
1263,20,79,2024-02-17,4,264587.0
1264,36,16,2024-03-07,3,90018.0
1265,25,89,2023-09-17,3,224232.3
1266,24,80,2024-12-21,6,775343.0
1267,30,136,2023-12-15,5,9868.0
1268,48,87,2023-08-25,12,802319.0
1269,18,52,2024-07-14,2,26037.6
1270,2,87,2024-09-25,11,698686.05
1271,24,38,2023-03-11,1,25137.95
1272,24,141,2023-04-17,9,40884.2
1273,36,62,2023-09-06,1,97110.9
1274,46,143,2023-09-06,7,31055.0
1275,21,81,2023-06-30,10,1221485.0
1276,39,25,2024-01-16,8,97012.0
1277,4,22,2023-06-28,5,197264.0
1278,42,135,2023-12-22,14,23023.0
1279,28,135,2024-12-22,5,8223.0
1280,14,17,2023-07-17,9,126349.0
1281,8,46,2024-07-23,7,33141.7
1282,15,99,2023-10-10,11,1120936.35
1283,8,6,2024-01-18,4,47281.0
1284,35,16,2024-06-28,5,150030.0
1285,13,122,2023-06-10,8,10051.0
1286,44,54,2023-01-10,3,346373.8
1287,13,119,2023-06-12,6,18558.25
1288,44,72,2023-07-24,1,99665.0
1289,32,120,2023-10-01,10,31245.0
1290,14,36,2024-07-14,10,226014.0
1291,36,45,2024-05-24,13,128748.0
1292,17,87,2024-06-22,9,571652.05
1293,46,99,2024-11-03,1,107267.0
1294,7,122,2024-10-07,11,13819.65
1295,5,139,2023-06-25,13,17596.85
1296,9,78,2023-12-22,8,974092.0
1297,1,33,2024-06-06,2,12760.4
1298,1,55,2023-06-09,3,313463.9
1299,31,117,2023-09-07,13,53339.0
1300,11,73,2024-04-24,6,816012.0
1301,24,126,2023-09-19,7,18739.0
1302,30,6,2024-09-19,11,123520.9
1303,14,111,2024-05-28,14,56993.35
1304,43,120,2024-03-23,1,3124.0
1305,22,99,2023-08-20,4,407613.65
1306,39,73,2023-01-27,2,286320.0
1307,34,94,2024-12-30,15,580699.85
1308,38,3,2023-02-07,1,9024.0
1309,27,14,2024-08-31,15,510307.7
1310,35,65,2023-04-06,8,194238.9
1311,12,4,2023-02-21,7,23673.0
1312,48,89,2024-07-15,2,149488.2
1313,32,111,2023-01-27,5,20354.7
1314,7,7,2024-02-14,14,273263.0
1315,3,61,2023-12-21,9,252168.0
1316,47,24,2023-08-25,8,176564.15
1317,19,8,2024-10-24,4,19937.0
1318,38,146,2024-10-23,13,6125.6
1319,37,14,2023-12-13,8,272164.55
1320,13,72,2024-03-05,5,473406.85
1321,8,2,2024-05-01,14,195974.0
1322,12,139,2023-03-11,13,17596.85
1323,22,98,2023-09-18,5,376965.7
1324,2,8,2024-12-30,6,29905.0
1325,48,45,2023-02-04,10,99037.0
1326,11,139,2024-08-21,6,8121.55
1327,48,91,2023-10-28,13,1753518.0
1328,33,48,2023-07-14,12,176836.0
1329,41,92,2024-10-24,4,337645.2
1330,31,51,2023-07-28,5,304755.25
1331,46,96,2023-10-02,2,134179.9
1332,14,102,2023-01-14,13,10275.2
1333,29,94,2023-03-11,12,464559.5
1334,48,81,2023-07-27,4,488594.0
1335,18,22,2024-06-28,3,118359.0
1336,2,3,2023-10-28,5,45121.0
1337,19,22,2024-06-02,15,591793.0
1338,3,142,2023-04-26,10,7850.8
1339,15,142,2024-01-05,8,6611.0
1340,39,138,2024-02-10,11,46014.0
1341,35,56,2023-04-05,3,122517.7
1342,6,136,2023-11-09,12,23682.0
1343,29,124,2023-06-30,12,45239.0
1344,36,125,2023-05-29,11,37423.0
1345,15,98,2024-11-21,6,476167.0
1346,48,43,2023-01-19,10,333420.55
1347,33,125,2024-05-17,10,32319.95
1348,15,66,2024-06-14,10,119430.2
1349,30,137,2023-02-04,5,16080.65
1350,42,96,2023-08-27,15,1059313.0
1351,46,148,2024-07-16,9,43070.0
1352,32,39,2023-10-17,10,281511.6
1353,48,28,2024-09-02,12,171103.0
1354,13,48,2023-04-30,11,153995.0
1355,39,20,2024-08-18,5,146458.65
1356,33,30,2023-01-17,11,354727.0
1357,20,23,2024-11-01,1,10620.05
1358,16,122,2023-09-28,12,15870.0
1359,16,141,2024-08-09,4,19127.0
1360,14,30,2024-03-06,2,61271.2
1361,11,28,2023-03-17,15,203184.1
1362,5,55,2023-02-18,7,769910.0
1363,26,32,2023-01-23,11,130650.65
1364,3,129,2023-05-29,11,34131.6
1365,37,111,2023-07-22,7,28497.15
1366,13,85,2023-03-27,9,347208.0
1367,39,120,2023-10-26,3,9373.0
1368,47,20,2023-07-11,15,462502.0
1369,46,89,2024-10-31,1,74744.1
1370,29,93,2024-09-28,5,502385.0
1371,32,131,2023-12-17,14,12815.5
1372,12,136,2024-08-01,8,14998.6
1373,44,144,2023-08-28,15,33212.0
1374,38,122,2023-03-11,9,11902.0
1375,46,110,2024-05-24,8,18965.8
1376,1,92,2024-06-28,6,533125.0
1377,18,107,2024-04-26,8,11501.65
1378,23,45,2024-10-12,15,141128.2
1379,8,28,2024-11-09,12,162547.85
1380,31,88,2023-10-05,4,193346.0
1381,18,27,2024-02-07,4,62743.7
1382,1,79,2024-01-25,12,754073.9
1383,8,65,2023-04-15,13,332250.0
1384,21,57,2023-04-01,11,1306696.0
1385,5,26,2024-06-08,11,180609.25
1386,30,114,2023-02-19,13,9871.45
1387,2,146,2024-04-16,11,5183.2
