id,id_cliente,id_produto,data_venda,qtd,total,produto,categoria_real,preco
277,9,55,2023-05-11,1,104487.65,Motor Diesel Volvo Flow Oceanic 259Hp,propulsao,1099872.0
278,21,129,2023-02-21,1,3102.7,Corrente Delta Boost,ancoragem,326621.0
279,1,71,2023-08-11,12,1562089.0,Motor Elétrico Torqeedo Pulse 300Hp,propulsao,13017406.0
280,23,62,2024-03-22,9,873998.1,Motor Diesel Yanmar Velocity 37Hp,propulsao,10222197.0
281,16,33,2023-04-09,13,87305.0,Transponder Garmin Drift Vortex Marlin,eletronicos,671577.0
282,30,130,2024-08-10,1,4144.0,Boia De Arqueamento Delta Zen Boost Vortex,ancoragem,414409.0
283,3,124,2023-02-10,10,35814.05,Corrente Delta Axis,ancoragem,376993.0
284,37,85,2023-06-28,13,476446.85,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
285,28,96,2024-12-26,5,335448.8,Motor De Popa Tohatsu Boost Swift 126Hp,propulsao,7062084.0
286,42,35,2024-06-29,3,33017.0,Radar Furuno Swift,eletronicos,1100553.0
287,3,42,2023-05-11,5,28465.8,Transponder Lowrance Axis,eletronicos,599284.0
288,23,138,2024-10-08,2,7947.7,Boia De Arqueamento Delta Peak Boost Thrust,ancoragem,418305.0
289,29,75,2024-02-03,8,262147.0,Motor Diesel Volvo Flow Leviathan Maré 187Hp,propulsao,3276838.0
290,28,79,2023-11-05,10,628394.6,Motor Diesel Tohatsu Zenith 60Hp,propulsao,6614685.0
291,18,107,2023-09-06,2,2875.65,Boia De Arqueamento Bruce Tidal Marlin,ancoragem,151338.0
292,49,74,2023-08-10,1,82231.05,Motor De Popa Honda Torque 228Hp,propulsao,8655856.0
293,23,23,2023-03-14,13,138055.9,Piloto Automático Furuno Torque Peak,eletronicos,1117863.0
294,5,120,2023-05-10,9,28120.0,Boia De Arqueamento Danforth Flux Tidal,ancoragem,312449.0
295,47,102,2023-07-09,12,9984.0,Cabo De Nylon Bruce Nexus,ancoragem,83202.0
296,38,89,2024-09-16,15,1180171.0,Motor Elétrico Yamaha Orca Storm Zenith 11Hp,propulsao,7867805.0
297,28,4,2023-11-12,11,37201.0,Rádio Ais Hydro Tidal Zen,eletronicos,338188.0
298,6,98,2023-05-26,1,75392.95,Motor Diesel Parsun Velocity Abyss Orca 235Hp,propulsao,7936113.0
299,42,137,2024-11-15,6,20313.0,Âncora Danforth Impulse,ancoragem,338547.0
300,19,62,2024-08-05,1,102222.0,Motor Diesel Yanmar Velocity 37Hp,propulsao,10222197.0
301,30,96,2024-10-23,10,706208.0,Motor De Popa Tohatsu Boost Swift 126Hp,propulsao,7062084.0
302,44,74,2024-08-04,11,904536.8,Motor De Popa Honda Torque 228Hp,propulsao,8655856.0
303,28,8,2023-09-01,9,44857.0,Gps Ais Zen,eletronicos,498415.0
304,7,35,2024-01-21,2,22011.0,Radar Furuno Swift,eletronicos,1100553.0
305,11,38,2024-02-19,12,317534.0,Rádio Ais Force,eletronicos,2646114.0
306,12,70,2023-01-04,6,206133.0,Motor Diesel Parsun Boost Helix Velocity 146Hp,propulsao,3435543.0
307,10,144,2023-07-19,4,8857.0,Boia De Arqueamento Bruce Barracuda,ancoragem,221414.0
308,16,124,2023-12-26,3,11310.0,Corrente Delta Axis,ancoragem,376993.0
309,19,63,2023-09-23,13,1728477.5,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,propulsao,13995767.0
310,20,110,2023-01-29,6,14224.35,Corrente Bruce Current,ancoragem,249551.0
311,43,29,2023-11-29,1,34684.5,Rádio Simrad Orca,eletronicos,3651034.0
312,46,101,2024-08-31,12,5282.95,Cabo De Nylon Delta Vortex,ancoragem,4634.0
313,27,12,2024-11-08,1,2589.7,Gps Ais Drift Flux Vox,eletronicos,272618.0
314,14,35,2023-05-09,11,121061.0,Radar Furuno Swift,eletronicos,1100553.0
315,12,137,2023-01-08,8,27084.0,Âncora Danforth Impulse,ancoragem,338547.0
316,41,94,2023-07-24,13,503272.95,Motor De Popa Volvo Magnum 276Hp,propulsao,4075084.0
317,15,73,2024-10-06,12,1717919.0,Motor De Popa Torqeedo Core Hydra Flux 162Hp,propulsao,14315993.0
318,1,97,2024-12-14,9,1218016.0,Motor De Popa Tohatsu Evo 168Hp,propulsao,13533507.0
319,12,16,2023-11-11,15,450090.0,Sonda Garmin Axis,eletronicos,3000599.0
320,39,45,2024-02-17,8,75268.5,Gps Furuno Current,eletronicos,990371.0
321,42,8,2024-10-01,7,34889.0,Gps Ais Zen,eletronicos,498415.0
322,47,50,2024-05-21,15,160683.0,Piloto Automático Simrad Poseidon Magnum,eletronicos,1127599.0
323,46,106,2024-02-02,7,29159.3,Âncora Danforth Nitro Titan Vox,ancoragem,438487.0
324,15,21,2023-04-17,5,43673.0,Gps Ais Nautic Thrust,eletronicos,873456.0
325,30,130,2024-08-13,8,31495.35,Boia De Arqueamento Delta Zen Boost Vortex,ancoragem,414409.0
326,32,27,2023-06-05,15,247672.0,Gps Garmin Vortex Maré Drift,eletronicos,1651145.0
327,43,60,2023-10-19,8,826508.55,Motor De Popa Honda Velocity Drift 258Hp,propulsao,10875109.0
328,38,78,2024-07-26,12,1388082.05,Motor Elétrico Honda Mako Axis 131Hp,propulsao,12176156.0
329,3,123,2024-11-30,1,2777.0,Cabo De Nylon Danforth Orca Aero,ancoragem,277707.0
331,2,97,2023-11-22,11,1488686.0,Motor De Popa Tohatsu Evo 168Hp,propulsao,13533507.0
332,44,26,2023-08-28,15,259248.0,Piloto Automático Furuno Core Boost Flux,eletronicos,1728318.0
333,35,36,2023-05-08,6,128827.6,Radar Lowrance Aqua Pulse,eletronicos,2260139.0
334,40,86,2023-01-11,6,561139.0,Motor Diesel Volvo Helix Evo Force 144Hp,propulsao,9352313.0
335,44,14,2024-12-15,11,374225.9,Rádio Furuno Zen Swift,eletronicos,3581108.0
336,22,29,2024-01-02,14,485587.75,Rádio Simrad Orca,eletronicos,3651034.0
337,35,137,2024-06-15,13,44011.0,Âncora Danforth Impulse,ancoragem,338547.0
338,44,110,2024-06-26,2,4741.45,Corrente Bruce Current,ancoragem,249551.0
339,43,134,2023-04-05,3,14153.0,Âncora Delta Storm Vox,ancoragem,471761.0
340,24,130,2023-03-18,4,16576.0,Boia De Arqueamento Delta Zen Boost Vortex,ancoragem,414409.0
341,35,34,2024-07-06,2,9343.25,Transponder Ais Helix Torque,eletronicos,491753.0
342,3,74,2023-11-10,6,493383.45,Motor De Popa Honda Torque 228Hp,propulsao,8655856.0
343,47,64,2023-07-11,14,1483024.1,Motor Elétrico Yamaha Swift Drift Current 265Hp,propulsao,11150555.0
344,47,138,2024-05-16,12,50197.0,Boia De Arqueamento Delta Peak Boost Thrust,ancoragem,418305.0
345,36,89,2024-10-21,3,236034.0,Motor Elétrico Yamaha Orca Storm Zenith 11Hp,propulsao,7867805.0
346,48,39,2024-12-15,14,394117.0,Gps Furuno Vector,eletronicos,2963283.0
347,17,63,2023-10-14,11,1462557.3,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,propulsao,13995767.0
348,38,40,2024-11-24,14,188648.15,Sonda Furuno Maré Tidal,eletronicos,1418404.0
349,31,55,2024-12-15,8,835903.1,Motor Diesel Volvo Flow Oceanic 259Hp,propulsao,1099872.0
350,42,7,2023-05-11,5,92714.3,Radar Ais Zen,eletronicos,1951877.0
351,41,6,2024-04-09,14,157208.85,Transponder Ais Vector,eletronicos,1182021.0
352,32,136,2024-02-09,8,15788.0,Cabo De Nylon Bruce Flux Hydro,ancoragem,19735.0
353,6,88,2024-09-29,5,229597.9,Motor Diesel Tohatsu Kinetic Poseidon 113Hp,propulsao,4833649.0
354,12,113,2023-10-13,9,37577.25,Âncora Delta Mako Ultra,ancoragem,439496.0
355,8,141,2023-08-07,8,36341.3,Boia De Arqueamento Bruce Nexus Abyss,ancoragem,47818.0
356,14,22,2023-11-20,1,37480.35,Transponder Furuno Force Ion,eletronicos,3945286.0
357,42,27,2023-07-31,15,235288.4,Gps Garmin Vortex Maré Drift,eletronicos,1651145.0
358,42,10,2023-06-10,15,480496.0,Piloto Automático Simrad Titan Flux Magnum,eletronicos,3203304.0
359,15,26,2024-06-07,4,65676.35,Piloto Automático Furuno Core Boost Flux,eletronicos,1728318.0
360,33,63,2024-09-10,3,419873.0,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,propulsao,13995767.0
361,29,9,2024-07-15,15,595582.0,Transponder Ais Titan Pulse,eletronicos,397055.0
362,39,20,2024-04-21,10,292917.3,Radar Ais Marlin,eletronicos,3083344.0
363,49,130,2024-08-20,8,33153.0,Boia De Arqueamento Delta Zen Boost Vortex,ancoragem,414409.0
364,6,6,2024-07-27,6,70921.0,Transponder Ais Vector,eletronicos,1182021.0
365,14,112,2024-06-23,11,23990.0,Corrente Danforth Tidal,ancoragem,218095.0
366,18,16,2024-09-19,14,399079.8,Sonda Garmin Axis,eletronicos,3000599.0
367,17,72,2024-04-30,7,697652.0,Motor De Popa Volvo Hydro Dash 256Hp,propulsao,9966464.0
368,6,129,2023-08-09,14,43440.65,Corrente Delta Boost,ancoragem,326621.0
369,27,114,2024-06-23,3,2398.0,Boia De Arqueamento Danforth Tidal Zen Swift,ancoragem,79929.0
370,47,27,2024-02-23,9,148603.0,Gps Garmin Vortex Maré Drift,eletronicos,1651145.0
371,3,57,2024-05-24,9,1015659.25,Motor De Popa Honda Vector Kinetic 174Hp,propulsao,11879057.0
372,42,77,2023-02-20,7,312933.0,Motor Diesel Tohatsu Vector 197Hp,propulsao,4470467.0
373,29,145,2024-01-31,6,26099.0,Boia De Arqueamento Delta Nexus,ancoragem,434986.0
374,6,22,2024-08-06,15,562203.35,Transponder Furuno Force Ion,eletronicos,3945286.0
375,43,16,2024-07-26,1,30006.0,Sonda Garmin Axis,eletronicos,3000599.0
376,33,88,2024-10-17,15,725047.0,Motor Diesel Tohatsu Kinetic Poseidon 113Hp,propulsao,4833649.0
377,15,59,2023-03-29,15,1242117.4,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,propulsao,8716614.0
378,49,80,2023-01-10,5,646119.0,Motor De Popa Volvo Maré 69Hp,propulsao,12922384.0
379,25,26,2024-10-18,14,241965.0,Piloto Automático Furuno Core Boost Flux,eletronicos,1728318.0
381,12,39,2023-06-05,4,112604.45,Gps Furuno Vector,eletronicos,2963283.0
382,3,7,2024-01-18,5,92714.3,Radar Ais Zen,eletronicos,1951877.0
383,24,121,2023-07-11,5,18471.0,Âncora Danforth Oceanic Helix Flux,ancoragem,369427.0
384,30,4,2023-12-18,9,30437.0,Rádio Ais Hydro Tidal Zen,eletronicos,338188.0
385,25,3,2023-03-14,13,111448.3,Radar Furuno Pulse Leviathan,eletronicos,902419.0
386,33,73,2024-08-31,10,1431599.0,Motor De Popa Torqeedo Core Hydra Flux 162Hp,propulsao,14315993.0
387,5,115,2023-02-21,12,9967.0,Cabo De Nylon Delta Force Magnum Leviathan,ancoragem,83059.0
388,6,85,2024-01-28,3,109949.2,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
389,32,145,2024-12-18,1,4350.0,Boia De Arqueamento Delta Nexus,ancoragem,434986.0
390,30,9,2024-06-01,9,357350.0,Transponder Ais Titan Pulse,eletronicos,397055.0
391,29,69,2024-09-04,2,90530.0,Motor De Popa Torqeedo Ultra Impulse 292Hp,propulsao,4526502.0
392,47,120,2023-03-18,1,3124.0,Boia De Arqueamento Danforth Flux Tidal,ancoragem,312449.0
393,39,130,2023-07-10,6,24865.0,Boia De Arqueamento Delta Zen Boost Vortex,ancoragem,414409.0
394,25,128,2023-08-17,11,48600.1,Boia De Arqueamento Bruce Marlin Hydra,ancoragem,465072.0
395,3,29,2023-02-27,11,381533.3,Rádio Simrad Orca,eletronicos,3651034.0
396,9,67,2023-08-30,13,1115258.0,Motor De Popa Yamaha Mako 108Hp,propulsao,8578905.0
397,37,108,2023-09-17,5,15891.6,Boia De Arqueamento Bruce Titan,ancoragem,334556.0
398,21,139,2023-12-08,14,18950.6,Boia De Arqueamento Danforth Torque,ancoragem,142488.0
399,16,124,2024-05-02,10,37699.0,Corrente Delta Axis,ancoragem,376993.0
400,12,122,2024-11-02,12,15870.0,Corrente Danforth Zenith Oceanic Torque,ancoragem,132247.0
402,13,85,2023-07-18,1,36650.05,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
403,46,32,2024-11-19,2,23754.75,Sonda Ais Impulse Oceanic Zenith,eletronicos,1250246.0
404,46,5,2023-07-19,7,157398.85,Piloto Automático Furuno Storm,eletronicos,2366901.0
405,13,45,2023-05-07,4,39615.0,Gps Furuno Current,eletronicos,990371.0
406,15,63,2024-04-23,6,797758.7,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,propulsao,13995767.0
407,23,59,2024-08-24,15,1307492.0,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,propulsao,8716614.0
408,9,68,2023-11-16,9,571970.3,Motor De Popa Honda Ion Vox Prime 163Hp,propulsao,668971.0
409,42,15,2023-12-23,7,195298.0,Radar Garmin Tidal Thrust,eletronicos,2789976.0
410,5,22,2024-07-24,12,473434.0,Transponder Furuno Force Ion,eletronicos,3945286.0
411,38,89,2023-10-20,15,1121162.45,Motor Elétrico Yamaha Orca Storm Zenith 11Hp,propulsao,7867805.0
412,31,115,2023-09-06,4,3155.9,Cabo De Nylon Delta Force Magnum Leviathan,ancoragem,83059.0
413,42,66,2023-06-25,6,71658.5,Motor De Popa Tohatsu Poseidon Helix Prime 135Hp,propulsao,1257163.0
414,18,75,2023-05-13,12,393221.0,Motor Diesel Volvo Flow Leviathan Maré 187Hp,propulsao,3276838.0
415,17,97,2023-05-31,2,270670.0,Motor De Popa Tohatsu Evo 168Hp,propulsao,13533507.0
416,13,16,2023-10-29,4,120024.0,Sonda Garmin Axis,eletronicos,3000599.0
417,41,85,2024-06-17,9,347208.0,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
418,5,68,2023-11-21,1,63552.15,Motor De Popa Honda Ion Vox Prime 163Hp,propulsao,668971.0
419,39,150,2023-12-13,8,12506.75,Cabo De Nylon Danforth Magnum Vox,ancoragem,164566.0
420,38,12,2023-02-22,5,12949.45,Gps Ais Drift Flux Vox,eletronicos,272618.0
421,17,122,2024-04-20,13,17192.0,Corrente Danforth Zenith Oceanic Torque,ancoragem,132247.0
422,18,104,2024-11-11,8,28218.8,Cabo De Nylon Delta Zen Vortex Storm,ancoragem,371302.0
423,31,24,2023-06-06,8,185857.0,Gps Ais Orca Marlin Velocity,eletronicos,2323218.0
424,38,77,2023-09-16,1,44705.0,Motor Diesel Tohatsu Vector 197Hp,propulsao,4470467.0
425,23,90,2023-01-14,11,826567.45,Motor De Popa Yamaha Thrust Marlin Nexus 182Hp,propulsao,7909733.0
426,37,12,2023-08-08,1,2726.0,Gps Ais Drift Flux Vox,eletronicos,272618.0
427,42,63,2024-07-30,14,1861436.65,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,propulsao,13995767.0
428,28,43,2024-12-05,4,140387.0,Sonda Ais Barracuda,eletronicos,3509686.0
429,7,108,2024-01-24,10,33456.0,Boia De Arqueamento Bruce Titan,ancoragem,334556.0
430,46,5,2023-11-24,10,236690.0,Piloto Automático Furuno Storm,eletronicos,2366901.0
431,28,47,2023-03-10,7,40717.95,Rádio Simrad Tidal Aqua,eletronicos,612296.0
432,30,27,2023-04-20,1,15685.45,Gps Garmin Vortex Maré Drift,eletronicos,1651145.0
433,14,40,2024-03-16,9,127656.0,Sonda Furuno Maré Tidal,eletronicos,1418404.0
434,46,98,2024-09-29,13,980110.25,Motor Diesel Parsun Velocity Abyss Orca 235Hp,propulsao,7936113.0
435,33,55,2023-05-02,1,109987.0,Motor Diesel Volvo Flow Oceanic 259Hp,propulsao,1099872.0
436,33,47,2024-03-18,6,36738.0,Rádio Simrad Tidal Aqua,eletronicos,612296.0
437,25,110,2024-12-01,11,26078.45,Corrente Bruce Current,ancoragem,249551.0
438,6,88,2024-04-01,6,275518.05,Motor Diesel Tohatsu Kinetic Poseidon 113Hp,propulsao,4833649.0
439,13,1,2024-01-02,2,66245.0,Transponder Ais Maré Magnum,eletronicos,3312252.0
440,20,83,2024-02-28,6,808823.0,Motor Diesel Yanmar Dash Nitro 184Hp,propulsao,13480388.0
441,28,64,2024-03-24,14,1483024.1,Motor Elétrico Yamaha Swift Drift Current 265Hp,propulsao,11150555.0
442,44,17,2024-07-28,3,42116.0,Rádio Ais Oceanic Pulse,eletronicos,1403878.0
443,15,91,2023-02-18,5,674430.0,Motor Elétrico Tohatsu Zenith Oceanic 113Hp,propulsao,13488602.0
444,27,28,2023-08-28,14,189639.0,Piloto Automático Ais Core,eletronicos,1425856.0
445,29,6,2023-11-28,9,106382.0,Transponder Ais Vector,eletronicos,1182021.0
446,13,139,2023-04-11,4,5700.0,Boia De Arqueamento Danforth Torque,ancoragem,142488.0
447,34,144,2023-11-06,14,29448.1,Boia De Arqueamento Bruce Barracuda,ancoragem,221414.0
448,31,56,2024-10-23,3,128966.0,Motor Elétrico Torqeedo Velocity Swift 74Hp,propulsao,4298877.0
449,14,60,2024-12-19,3,309940.35,Motor De Popa Honda Velocity Drift 258Hp,propulsao,10875109.0
450,48,62,2023-08-26,12,1165330.8,Motor Diesel Yanmar Velocity 37Hp,propulsao,10222197.0
451,42,54,2024-02-19,13,1500955.35,Motor De Popa Yamaha Evo Dash 155Hp,propulsao,12153482.0
452,28,134,2024-09-26,2,8963.25,Âncora Delta Storm Vox,ancoragem,471761.0
453,22,96,2024-07-23,9,603808.6,Motor De Popa Tohatsu Boost Swift 126Hp,propulsao,7062084.0
454,39,29,2023-07-22,12,416217.8,Rádio Simrad Orca,eletronicos,3651034.0
455,39,13,2024-09-06,5,38736.0,Radar Simrad Boost,eletronicos,77471.0
456,17,43,2024-02-03,8,266736.25,Sonda Ais Barracuda,eletronicos,3509686.0
457,49,92,2023-11-11,8,675291.35,Motor Elétrico Yamaha Nautic Kraken 133Hp,propulsao,888541.0
458,41,13,2024-07-31,3,23241.0,Radar Simrad Boost,eletronicos,77471.0
459,44,67,2023-05-12,11,943680.0,Motor De Popa Yamaha Mako 108Hp,propulsao,8578905.0
460,31,150,2023-09-22,3,4690.15,Cabo De Nylon Danforth Magnum Vox,ancoragem,164566.0
461,10,23,2024-10-29,4,42479.25,Piloto Automático Furuno Torque Peak,eletronicos,1117863.0
462,49,126,2023-05-13,3,7629.45,Corrente Danforth Hydro,ancoragem,267706.0
463,7,26,2024-12-06,14,241965.0,Piloto Automático Furuno Core Boost Flux,eletronicos,1728318.0
464,45,64,2023-12-09,8,892044.0,Motor Elétrico Yamaha Swift Drift Current 265Hp,propulsao,11150555.0
465,17,96,2024-10-18,7,469628.7,Motor De Popa Tohatsu Boost Swift 126Hp,propulsao,7062084.0
466,45,9,2023-01-05,15,595582.0,Transponder Ais Titan Pulse,eletronicos,397055.0
467,22,30,2023-05-31,4,128991.0,Transponder Ais Boost,eletronicos,3224787.0
468,3,101,2024-03-31,6,2641.0,Cabo De Nylon Delta Vortex,ancoragem,4634.0
469,44,9,2024-10-31,1,37720.7,Transponder Ais Titan Pulse,eletronicos,397055.0
470,5,55,2024-02-29,14,1539821.0,Motor Diesel Volvo Flow Oceanic 259Hp,propulsao,1099872.0
471,33,36,2023-03-25,12,271217.0,Radar Lowrance Aqua Pulse,eletronicos,2260139.0
472,26,56,2023-01-04,7,285874.95,Motor Elétrico Torqeedo Velocity Swift 74Hp,propulsao,4298877.0
473,4,84,2024-06-20,12,495032.65,Motor De Popa Torqeedo Zenith Peak Thrust 212Hp,propulsao,4342388.0
474,9,147,2024-06-22,12,34542.95,Corrente Danforth Force Leviathan Impulse,ancoragem,303008.0
475,2,107,2023-10-06,15,22701.0,Boia De Arqueamento Bruce Tidal Marlin,ancoragem,151338.0
476,3,86,2023-05-03,11,977316.3,Motor Diesel Volvo Helix Evo Force 144Hp,propulsao,9352313.0
477,33,32,2024-07-01,2,25005.0,Sonda Ais Impulse Oceanic Zenith,eletronicos,1250246.0
478,47,105,2023-12-04,3,882.55,Cabo De Nylon Danforth Prime,ancoragem,30954.0
479,2,60,2023-06-03,6,652507.0,Motor De Popa Honda Velocity Drift 258Hp,propulsao,10875109.0
480,20,4,2023-04-28,1,3382.0,Rádio Ais Hydro Tidal Zen,eletronicos,338188.0
481,33,55,2023-06-10,6,626926.85,Motor Diesel Volvo Flow Oceanic 259Hp,propulsao,1099872.0
482,33,27,2024-05-30,9,148603.0,Gps Garmin Vortex Maré Drift,eletronicos,1651145.0
483,41,123,2024-08-26,10,27771.0,Cabo De Nylon Danforth Orca Aero,ancoragem,277707.0
484,22,110,2023-07-21,6,14224.35,Corrente Bruce Current,ancoragem,249551.0
485,23,149,2023-01-17,6,6982.0,Cabo De Nylon Bruce Core,ancoragem,116362.0
486,48,17,2023-02-28,8,106694.5,Rádio Ais Oceanic Pulse,eletronicos,1403878.0
487,42,104,2023-11-07,7,25991.0,Cabo De Nylon Delta Zen Vortex Storm,ancoragem,371302.0
488,33,30,2023-03-01,1,32248.0,Transponder Ais Boost,eletronicos,3224787.0
489,33,124,2023-11-15,9,32232.55,Corrente Delta Axis,ancoragem,376993.0
490,14,73,2024-07-24,10,1431599.0,Motor De Popa Torqeedo Core Hydra Flux 162Hp,propulsao,14315993.0
491,33,138,2023-04-12,6,23843.1,Boia De Arqueamento Delta Peak Boost Thrust,ancoragem,418305.0
492,9,141,2023-10-14,4,18170.65,Boia De Arqueamento Bruce Nexus Abyss,ancoragem,47818.0
493,24,40,2024-06-28,1,13474.8,Sonda Furuno Maré Tidal,eletronicos,1418404.0
494,32,46,2024-02-19,2,9968.0,Sonda Ais Magnum Boost,eletronicos,498377.0
495,2,43,2023-02-20,8,280775.0,Sonda Ais Barracuda,eletronicos,3509686.0
496,31,98,2023-09-29,10,793611.0,Motor Diesel Parsun Velocity Abyss Orca 235Hp,propulsao,7936113.0
497,31,121,2024-10-30,9,31585.6,Âncora Danforth Oceanic Helix Flux,ancoragem,369427.0
498,34,20,2024-01-03,13,380793.25,Radar Ais Marlin,eletronicos,3083344.0
499,39,101,2024-07-10,15,6951.0,Cabo De Nylon Delta Vortex,ancoragem,4634.0
500,27,72,2023-09-28,4,398659.0,Motor De Popa Volvo Hydro Dash 256Hp,propulsao,9966464.0
501,31,24,2024-05-01,14,325251.0,Gps Ais Orca Marlin Velocity,eletronicos,2323218.0
502,45,72,2023-01-25,12,1136177.2,Motor De Popa Volvo Hydro Dash 256Hp,propulsao,9966464.0
503,45,54,2024-11-27,11,1270038.85,Motor De Popa Yamaha Evo Dash 155Hp,propulsao,12153482.0
504,7,102,2023-02-21,8,6323.2,Cabo De Nylon Bruce Nexus,ancoragem,83202.0
505,25,124,2024-07-24,13,49009.0,Corrente Delta Axis,ancoragem,376993.0
506,40,35,2023-01-13,6,62731.35,Radar Furuno Swift,eletronicos,1100553.0
507,36,143,2024-10-01,9,37931.6,Âncora Delta Hydra Kraken Velocity,ancoragem,443643.0
508,36,109,2024-09-19,13,7690.25,Cabo De Nylon Danforth Evo Aqua Mako,ancoragem,6227.0
509,35,132,2024-06-18,9,14067.0,Corrente Bruce Nautic Evo,ancoragem,156297.0
510,48,6,2023-03-10,12,141843.0,Transponder Ais Vector,eletronicos,1182021.0
511,17,120,2024-11-15,15,46867.0,Boia De Arqueamento Danforth Flux Tidal,ancoragem,312449.0
512,14,12,2024-09-25,14,36258.65,Gps Ais Drift Flux Vox,eletronicos,272618.0
513,18,47,2024-08-08,3,17450.55,Rádio Simrad Tidal Aqua,eletronicos,612296.0
514,34,100,2023-11-23,4,418401.0,Motor Elétrico Honda Vector Abyss 220Hp,propulsao,10460024.0
515,28,83,2024-12-18,10,1280637.05,Motor Diesel Yanmar Dash Nitro 184Hp,propulsao,13480388.0
516,32,119,2024-01-15,4,12371.85,Âncora Bruce Aqua,ancoragem,325582.0
517,49,4,2023-05-30,7,22489.35,Rádio Ais Hydro Tidal Zen,eletronicos,338188.0
518,48,90,2024-12-05,8,632779.0,Motor De Popa Yamaha Thrust Marlin Nexus 182Hp,propulsao,7909733.0
519,5,101,2023-09-09,1,439.85,Cabo De Nylon Delta Vortex,ancoragem,4634.0
520,29,10,2023-01-14,13,416430.0,Piloto Automático Simrad Titan Flux Magnum,eletronicos,3203304.0
521,29,109,2024-04-11,4,2366.45,Cabo De Nylon Danforth Evo Aqua Mako,ancoragem,6227.0
522,24,146,2023-07-24,15,7440.0,Corrente Delta Vox Ion,ancoragem,49598.0
523,9,130,2024-09-19,7,27558.55,Boia De Arqueamento Delta Zen Boost Vortex,ancoragem,414409.0
524,8,56,2024-02-15,7,285874.95,Motor Elétrico Torqeedo Velocity Swift 74Hp,propulsao,4298877.0
525,45,15,2024-12-11,10,265048.1,Radar Garmin Tidal Thrust,eletronicos,2789976.0
526,8,12,2023-02-03,7,18128.85,Gps Ais Drift Flux Vox,eletronicos,272618.0
527,48,53,2024-02-13,1,53675.0,Motor Elétrico Torqeedo Zen Titan Hydra 129Hp,propulsao,5367501.0
528,15,45,2024-03-31,12,118845.0,Gps Furuno Current,eletronicos,990371.0
529,4,5,2024-11-29,7,165683.0,Piloto Automático Furuno Storm,eletronicos,2366901.0
530,32,92,2024-01-04,8,675291.35,Motor Elétrico Yamaha Nautic Kraken 133Hp,propulsao,888541.0
531,13,19,2023-07-21,10,164324.0,Sonda Lowrance Tidal Storm Vox,eletronicos,1643235.0
532,41,59,2024-08-11,6,496847.15,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,propulsao,8716614.0
533,25,4,2023-08-15,15,48191.6,Rádio Ais Hydro Tidal Zen,eletronicos,338188.0
534,12,120,2023-03-25,5,15622.0,Boia De Arqueamento Danforth Flux Tidal,ancoragem,312449.0
535,5,112,2024-10-22,11,23990.0,Corrente Danforth Tidal,ancoragem,218095.0
